Age,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,Gender,JobRole,PerformanceRating,YearsAtCompany,YearsInCurrentRole,MonthlyIncome
42,Yes,Travel_Frequently,Research & Development,19,Medical,Male,Research Scientist,3,2,2,2759
29,Yes,Travel_Rarely,Research & Development,7,Technical Degree,Female,Laboratory Technician,3,7,7,3339
29,Yes,Travel_Frequently,Research & Development,24,Life Sciences,Male,Research Scientist,4,1,0,2439
40,Yes,Travel_Rarely,Sales,25,Marketing,Male,Sales Executive,3,5,4,9094
58,Yes,Travel_Rarely,Research & Development,2,Life Sciences,Male,Research Director,3,31,15,19246
28,Yes,Non-Travel,Research & Development,24,Technical Degree,Male,Healthcare Representative,3,10,7,8722
31,Yes,Travel_Rarely,Human Resources,18,Human Resources,Male,Human Resources,3,1,0,2956
31,Yes,Travel_Frequently,Research & Development,20,Life Sciences,Male,Healthcare Representative,3,1,0,9824
24,Yes,Travel_Rarely,Research & Development,17,Life Sciences,Female,Laboratory Technician,3,1,0,2210
52,Yes,Travel_Rarely,Sales,5,Life Sciences,Male,Sales Executive,3,8,7,8446
29,Yes,Travel_Frequently,Research & Development,24,Life Sciences,Male,Research Scientist,4,1,0,2439
22,Yes,Travel_Frequently,Research & Development,4,Technical Degree,Male,Laboratory Technician,3,2,2,3894
56,Yes,Travel_Rarely,Research & Development,24,Life Sciences,Male,Laboratory Technician,3,4,2,2587
50,Yes,Travel_Frequently,Sales,1,Life Sciences,Male,Sales Executive,3,6,3,6728
23,Yes,Travel_Frequently,Sales,9,Marketing,Male,Sales Representative,3,1,0,1790
50,Yes,Travel_Frequently,Sales,8,Technical Degree,Male,Sales Executive,3,4,3,6796
31,Yes,Travel_Frequently,Sales,1,Life Sciences,Female,Sales Representative,3,1,0,1359
26,Yes,Travel_Rarely,Research & Development,21,Medical,Male,Laboratory Technician,4,1,1,2377
30,Yes,Travel_Rarely,Research & Development,22,Life Sciences,Female,Research Scientist,3,5,2,2132
24,Yes,Travel_Rarely,Sales,3,Life Sciences,Female,Sales Executive,3,2,2,4577
28,Yes,Travel_Rarely,Sales,13,Marketing,Female,Sales Executive,3,2,0,9854
30,Yes,Travel_Rarely,Sales,9,Medical,Male,Sales Representative,3,1,0,1081
45,Yes,Travel_Rarely,Sales,2,Marketing,Female,Manager,3,24,10,18824
49,Yes,Travel_Frequently,Research & Development,28,Life Sciences,Male,Laboratory Technician,4,4,3,4284
30,Yes,Travel_Frequently,Sales,26,Marketing,Female,Sales Executive,3,6,3,6696
43,Yes,Travel_Rarely,Sales,9,Marketing,Female,Sales Executive,3,4,3,5346
31,Yes,Travel_Frequently,Research & Development,20,Life Sciences,Male,Healthcare Representative,3,1,0,9824
58,Yes,Travel_Frequently,Research & Development,2,Life Sciences,Male,Laboratory Technician,3,1,0,2380
32,Yes,Travel_Rarely,Research & Development,25,Life Sciences,Male,Laboratory Technician,4,1,0,2795
26,Yes,Travel_Rarely,Research & Development,16,Medical,Male,Laboratory Technician,3,3,2,2373
21,Yes,Travel_Frequently,Sales,1,Technical Degree,Female,Sales Representative,3,3,2,2174
29,Yes,Travel_Rarely,Sales,1,Medical,Female,Sales Representative,3,3,2,2800
31,Yes,Travel_Frequently,Sales,1,Life Sciences,Female,Sales Representative,3,1,0,1359
35,Yes,Travel_Rarely,Research & Development,23,Life Sciences,Male,Manufacturing Director,3,1,0,5916
31,Yes,Travel_Rarely,Sales,13,Medical,Male,Sales Executive,3,3,1,4233
28,Yes,Travel_Rarely,Sales,13,Marketing,Female,Sales Executive,3,2,0,9854
42,Yes,Travel_Frequently,Research & Development,19,Medical,Male,Research Scientist,3,2,2,2759
47,Yes,Travel_Frequently,Sales,9,Life Sciences,Male,Sales Executive,3,23,5,12936
28,Yes,Travel_Rarely,Research & Development,2,Life Sciences,Male,Laboratory Technician,3,0,0,3485
26,Yes,Travel_Rarely,Research & Development,24,Technical Degree,Male,Laboratory Technician,3,1,0,2340
35,Yes,Travel_Rarely,Research & Development,14,Other,Male,Laboratory Technician,4,4,2,3743
32,Yes,Travel_Rarely,Research & Development,25,Life Sciences,Male,Laboratory Technician,4,1,0,2795
39,Yes,Travel_Rarely,Research & Development,23,Medical,Male,Research Scientist,3,5,2,3904
40,Yes,Travel_Rarely,Sales,25,Marketing,Male,Sales Executive,3,5,4,9094
18,Yes,Travel_Frequently,Sales,5,Marketing,Male,Sales Representative,3,0,0,1878
39,Yes,Travel_Frequently,Research & Development,2,Life Sciences,Male,Healthcare Representative,3,18,7,12169
31,Yes,Travel_Frequently,Research & Development,29,Medical,Male,Laboratory Technician,3,5,4,3479
35,Yes,Travel_Frequently,Sales,18,Marketing,Female,Sales Executive,3,4,2,4614
21,Yes,Travel_Frequently,Research & Development,10,Life Sciences,Female,Laboratory Technician,4,2,2,2625
56,Yes,Travel_Rarely,Research & Development,14,Life Sciences,Female,Research Scientist,3,5,4,4963
21,Yes,Travel_Rarely,Research & Development,10,Life Sciences,Female,Laboratory Technician,3,1,0,1416
58,Yes,Travel_Frequently,Research & Development,2,Life Sciences,Male,Laboratory Technician,3,1,0,2380
31,Yes,Travel_Frequently,Research & Development,1,Life Sciences,Female,Manufacturing Director,3,10,8,7446
27,Yes,Travel_Frequently,Human Resources,22,Human Resources,Female,Human Resources,3,1,0,2863
20,Yes,Travel_Rarely,Sales,2,Medical,Female,Sales Representative,3,2,2,2044
36,Yes,Travel_Rarely,Sales,9,Life Sciences,Male,Sales Representative,4,5,3,3407
52,Yes,Travel_Rarely,Sales,5,Life Sciences,Male,Sales Executive,3,8,7,8446
28,Yes,Non-Travel,Research & Development,24,Technical Degree,Male,Healthcare Representative,3,10,7,8722
34,Yes,Non-Travel,Research & Development,16,Technical Degree,Male,Research Scientist,4,5,2,2307
20,Yes,Travel_Rarely,Research & Development,11,Medical,Female,Research Scientist,3,1,0,2600
44,Yes,Travel_Rarely,Human Resources,1,Medical,Male,Human Resources,3,20,6,10482
38,Yes,Travel_Rarely,Research & Development,2,Medical,Male,Manufacturing Director,3,5,2,4855
56,Yes,Travel_Rarely,Research & Development,14,Life Sciences,Female,Research Scientist,3,5,4,4963
29,Yes,Travel_Rarely,Human Resources,13,Human Resources,Male,Human Resources,3,2,2,2335
53,Yes,Travel_Rarely,Research & Development,2,Technical Degree,Female,Manufacturing Director,3,33,7,10169
21,Yes,Travel_Rarely,Research & Development,18,Other,Female,Research Scientist,3,1,0,2693
35,Yes,Travel_Frequently,Sales,12,Other,Male,Sales Executive,4,11,9,4581
34,Yes,Non-Travel,Research & Development,16,Technical Degree,Male,Research Scientist,4,5,2,2307
41,Yes,Non-Travel,Research & Development,5,Life Sciences,Male,Research Scientist,3,1,0,2107
58,Yes,Travel_Frequently,Research & Development,2,Life Sciences,Male,Laboratory Technician,3,1,0,2380
45,Yes,Travel_Rarely,Sales,2,Marketing,Female,Manager,3,24,10,18824
30,Yes,Travel_Frequently,Research & Development,4,Technical Degree,Male,Research Scientist,4,1,0,2285
55,Yes,Travel_Rarely,Research & Development,2,Medical,Male,Manager,3,5,2,19859
29,Yes,Travel_Rarely,Research & Development,7,Technical Degree,Female,Laboratory Technician,3,7,7,3339
35,Yes,Travel_Frequently,Sales,12,Other,Male,Sales Executive,4,11,9,4581
23,Yes,Travel_Rarely,Research & Development,6,Life Sciences,Male,Laboratory Technician,4,0,0,1601
50,Yes,Travel_Rarely,Sales,3,Marketing,Male,Sales Representative,3,3,2,2683
39,Yes,Travel_Rarely,Research & Development,6,Medical,Male,Laboratory Technician,4,2,2,2404
41,Yes,Travel_Rarely,Research & Development,12,Technical Degree,Female,Research Director,3,22,15,19545
51,Yes,Travel_Frequently,Research & Development,8,Life Sciences,Male,Manufacturing Director,3,4,2,10650
44,Yes,Travel_Frequently,Research & Development,24,Life Sciences,Male,Laboratory Technician,4,1,0,3161
55,Yes,Travel_Rarely,Research & Development,2,Medical,Male,Manager,3,5,2,19859
58,Yes,Travel_Frequently,Research & Development,2,Life Sciences,Male,Laboratory Technician,3,1,0,2380
36,Yes,Travel_Rarely,Sales,9,Life Sciences,Male,Sales Representative,4,5,3,3407
36,Yes,Travel_Rarely,Sales,13,Marketing,Male,Sales Executive,3,2,2,6134
55,Yes,Travel_Rarely,Sales,13,Marketing,Male,Sales Executive,3,19,7,13695
27,Yes,Travel_Frequently,Human Resources,22,Human Resources,Female,Human Resources,3,1,0,2863
39,Yes,Travel_Rarely,Sales,3,Medical,Female,Sales Executive,3,1,0,5238
58,Yes,Travel_Frequently,Research & Development,2,Life Sciences,Male,Laboratory Technician,3,1,0,2380
27,Yes,Travel_Rarely,Research & Development,17,Life Sciences,Female,Research Scientist,3,8,2,2394
28,Yes,Travel_Rarely,Research & Development,17,Technical Degree,Male,Laboratory Technician,3,4,1,2367
37,Yes,Travel_Rarely,Human Resources,6,Human Resources,Male,Human Resources,4,3,2,2073
30,Yes,Travel_Frequently,Research & Development,4,Technical Degree,Male,Research Scientist,4,1,0,2285
53,Yes,Travel_Rarely,Research & Development,2,Technical Degree,Female,Manufacturing Director,3,33,7,10169
29,Yes,Travel_Frequently,Research & Development,14,Other,Female,Healthcare Representative,3,8,7,7553
33,Yes,Travel_Rarely,Sales,16,Marketing,Female,Sales Executive,3,3,2,5324
28,Yes,Travel_Rarely,Research & Development,17,Technical Degree,Male,Laboratory Technician,3,4,1,2367
26,Yes,Travel_Rarely,Research & Development,25,Life Sciences,Male,Laboratory Technician,3,1,0,2293
30,Yes,Travel_Frequently,Research & Development,5,Medical,Female,Laboratory Technician,3,3,2,2422
28,Yes,Travel_Rarely,Sales,13,Marketing,Female,Sales Executive,3,2,0,9854
32,Yes,Travel_Frequently,Research & Development,16,Life Sciences,Female,Research Scientist,4,10,2,3919
24,Yes,Travel_Frequently,Research & Development,9,Medical,Male,Laboratory Technician,3,0,0,3172
36,Yes,Travel_Rarely,Sales,9,Life Sciences,Male,Sales Representative,4,5,3,3407
30,Yes,Travel_Frequently,Sales,12,Life Sciences,Male,Sales Representative,3,1,0,2033
55,Yes,Travel_Rarely,Sales,2,Medical,Male,Sales Executive,3,9,7,5160
24,Yes,Travel_Rarely,Research & Development,17,Life Sciences,Female,Laboratory Technician,3,1,0,2210
24,Yes,Travel_Rarely,Sales,3,Life Sciences,Female,Sales Executive,3,2,2,4577
48,Yes,Travel_Frequently,Sales,7,Medical,Female,Sales Representative,3,9,7,2655
58,Yes,Travel_Rarely,Research & Development,7,Medical,Female,Manufacturing Director,3,10,9,10008
31,Yes,Non-Travel,Research & Development,9,Medical,Male,Research Scientist,4,3,2,2321
37,Yes,Travel_Rarely,Human Resources,6,Human Resources,Male,Human Resources,4,3,2,2073
39,Yes,Travel_Rarely,Research & Development,23,Medical,Male,Research Scientist,3,5,2,3904
56,Yes,Travel_Rarely,Research & Development,24,Life Sciences,Male,Laboratory Technician,3,4,2,2587
37,Yes,Travel_Rarely,Research & Development,11,Medical,Female,Healthcare Representative,3,1,0,4777
23,Yes,Travel_Frequently,Sales,9,Marketing,Male,Sales Representative,3,1,0,1790
33,Yes,Travel_Rarely,Sales,16,Marketing,Female,Sales Executive,3,3,2,5324
30,Yes,Travel_Rarely,Research & Development,3,Technical Degree,Female,Research Scientist,3,5,2,2657
32,Yes,Travel_Frequently,Research & Development,5,Life Sciences,Female,Research Scientist,3,4,1,2432
32,Yes,Travel_Frequently,Research & Development,5,Life Sciences,Female,Research Scientist,3,4,1,2432
35,Yes,Travel_Rarely,Sales,15,Medical,Male,Sales Executive,3,2,2,5440
46,Yes,Travel_Rarely,Research & Development,21,Medical,Female,Healthcare Representative,4,9,7,8926
50,Yes,Travel_Rarely,Sales,3,Marketing,Male,Sales Representative,3,3,2,2683
18,Yes,Travel_Frequently,Sales,5,Marketing,Male,Sales Representative,3,0,0,1878
58,Yes,Travel_Rarely,Research & Development,2,Life Sciences,Male,Research Director,3,31,15,19246
28,Yes,Travel_Rarely,Research & Development,2,Medical,Male,Research Scientist,3,2,2,4382
44,Yes,Travel_Rarely,Research & Development,3,Life Sciences,Male,Laboratory Technician,3,3,2,2362
46,Yes,Travel_Rarely,Sales,9,Medical,Male,Sales Executive,3,9,8,9619
27,Yes,Travel_Rarely,Research & Development,17,Life Sciences,Female,Research Scientist,3,8,2,2394
36,Yes,Travel_Rarely,Sales,9,Life Sciences,Male,Sales Representative,4,5,3,3407
24,Yes,Travel_Frequently,Research & Development,9,Medical,Male,Laboratory Technician,3,0,0,3172
30,Yes,Travel_Rarely,Research & Development,22,Life Sciences,Female,Research Scientist,3,5,2,2132
32,Yes,Travel_Frequently,Research & Development,5,Life Sciences,Female,Research Scientist,3,4,1,2432
29,Yes,Travel_Rarely,Research & Development,1,Technical Degree,Male,Research Scientist,3,6,2,2058
21,Yes,Travel_Frequently,Sales,1,Technical Degree,Female,Sales Representative,3,3,2,2174
50,Yes,Travel_Rarely,Sales,28,Marketing,Male,Sales Executive,3,3,2,10854
43,Yes,Travel_Rarely,Sales,9,Marketing,Female,Sales Executive,3,4,3,5346
26,Yes,Travel_Rarely,Research & Development,24,Technical Degree,Male,Laboratory Technician,3,1,0,2340
31,Yes,Travel_Rarely,Sales,20,Life Sciences,Female,Sales Executive,3,2,2,4559
21,Yes,Travel_Frequently,Sales,1,Technical Degree,Female,Sales Representative,3,3,2,2174
19,Yes,Travel_Rarely,Research & Development,2,Life Sciences,Male,Laboratory Technician,4,1,0,1102
52,Yes,Travel_Rarely,Research & Development,8,Medical,Male,Research Scientist,3,8,2,4941
28,Yes,Travel_Frequently,Sales,1,Technical Degree,Male,Sales Representative,3,3,2,2909
32,Yes,Travel_Rarely,Sales,1,Life Sciences,Male,Sales Executive,3,0,0,6735
35,Yes,Travel_Frequently,Sales,12,Other,Male,Sales Executive,4,11,9,4581
36,Yes,Travel_Rarely,Research & Development,9,Medical,Male,Research Scientist,3,1,0,3388
29,Yes,Travel_Rarely,Research & Development,1,Technical Degree,Male,Research Scientist,3,6,2,2058
28,Yes,Travel_Frequently,Research & Development,2,Medical,Male,Laboratory Technician,3,0,0,2561
31,Yes,Non-Travel,Research & Development,9,Medical,Male,Research Scientist,4,3,2,2321
24,Yes,Travel_Rarely,Research & Development,17,Life Sciences,Female,Laboratory Technician,3,1,0,2210
28,Yes,Travel_Rarely,Research & Development,24,Medical,Male,Laboratory Technician,3,1,1,2408
34,Yes,Travel_Rarely,Research & Development,6,Medical,Male,Research Scientist,3,4,2,2960
28,Yes,Travel_Rarely,Research & Development,2,Medical,Male,Research Scientist,3,2,2,4382
19,Yes,Travel_Rarely,Sales,21,Other,Male,Sales Representative,3,1,0,2121
46,Yes,Travel_Rarely,Sales,9,Medical,Male,Sales Executive,3,9,8,9619
36,Yes,Travel_Rarely,Sales,3,Life Sciences,Male,Sales Executive,3,16,7,10325
23,Yes,Travel_Frequently,Sales,9,Marketing,Male,Sales Representative,3,1,0,1790
34,Yes,Travel_Rarely,Human Resources,9,Technical Degree,Female,Human Resources,3,2,2,2742
21,Yes,Travel_Rarely,Research & Development,10,Life Sciences,Female,Laboratory Technician,3,1,0,1416
50,Yes,Travel_Rarely,Sales,3,Marketing,Male,Sales Representative,3,3,2,2683
40,Yes,Non-Travel,Sales,24,Life Sciences,Female,Sales Executive,3,1,0,13194
25,Yes,Travel_Rarely,Sales,5,Marketing,Male,Sales Executive,3,6,4,5744
19,Yes,Travel_Rarely,Research & Development,2,Life Sciences,Male,Laboratory Technician,4,1,0,1102
56,Yes,Travel_Rarely,Research & Development,14,Life Sciences,Female,Research Scientist,3,5,4,4963
35,Yes,Travel_Rarely,Sales,27,Life Sciences,Male,Sales Executive,3,10,7,5813
53,Yes,Travel_Rarely,Research & Development,2,Technical Degree,Female,Manufacturing Director,3,33,7,10169
29,Yes,Travel_Rarely,Sales,1,Medical,Female,Sales Representative,3,3,2,2800
46,Yes,Travel_Rarely,Sales,9,Medical,Male,Sales Executive,3,9,8,9619
37,Yes,Travel_Frequently,Research & Development,10,Medical,Male,Manufacturing Director,3,1,0,10048
35,Yes,Travel_Rarely,Sales,27,Life Sciences,Male,Sales Executive,3,10,7,5813
58,Yes,Travel_Rarely,Research & Development,2,Life Sciences,Male,Research Director,3,31,15,19246
34,Yes,Travel_Frequently,Research & Development,7,Life Sciences,Male,Laboratory Technician,4,9,7,6074
33,Yes,Travel_Rarely,Sales,16,Marketing,Female,Sales Executive,3,3,2,5324
23,Yes,Travel_Rarely,Research & Development,8,Medical,Male,Laboratory Technician,3,5,4,3989
36,Yes,Travel_Rarely,Research & Development,15,Other,Male,Laboratory Technician,3,1,0,4834
29,Yes,Travel_Rarely,Sales,9,Marketing,Female,Sales Representative,3,2,2,2760
35,Yes,Travel_Frequently,Sales,12,Other,Male,Sales Executive,4,11,9,4581
41,Yes,Travel_Rarely,Sales,20,Marketing,Female,Sales Representative,4,4,3,3140
38,Yes,Travel_Rarely,Research & Development,29,Medical,Male,Healthcare Representative,3,1,0,6673
37,Yes,Travel_Rarely,Sales,1,Life Sciences,Male,Sales Executive,3,14,1,10609
39,Yes,Travel_Rarely,Research & Development,23,Medical,Male,Research Scientist,3,5,2,3904
36,Yes,Travel_Rarely,Research & Development,15,Other,Male,Laboratory Technician,3,1,0,4834
32,Yes,Travel_Rarely,Sales,1,Life Sciences,Male,Sales Executive,3,0,0,6735
33,Yes,Travel_Rarely,Research & Development,10,Medical,Male,Laboratory Technician,3,4,3,3408
32,Yes,Travel_Rarely,Research & Development,25,Life Sciences,Male,Laboratory Technician,4,1,0,2795
25,Yes,Travel_Rarely,Sales,9,Life Sciences,Male,Sales Representative,3,3,2,4400
34,Yes,Travel_Frequently,Human Resources,23,Human Resources,Female,Human Resources,3,3,2,9950
31,Yes,Travel_Rarely,Sales,20,Life Sciences,Female,Sales Executive,3,2,2,4559
27,Yes,Travel_Rarely,Research & Development,17,Life Sciences,Female,Research Scientist,3,8,2,2394
55,Yes,Travel_Rarely,Research & Development,2,Medical,Male,Manager,3,5,2,19859
29,Yes,Travel_Frequently,Research & Development,14,Other,Female,Healthcare Representative,3,8,7,7553
33,Yes,Travel_Rarely,Research & Development,2,Life Sciences,Female,Laboratory Technician,4,9,7,2707
35,Yes,Travel_Rarely,Research & Development,23,Life Sciences,Male,Manufacturing Director,3,1,0,5916
24,Yes,Travel_Frequently,Research & Development,7,Life Sciences,Female,Laboratory Technician,3,6,3,2886
43,Yes,Travel_Rarely,Sales,9,Marketing,Female,Sales Executive,3,4,3,5346
55,Yes,Travel_Rarely,Sales,13,Marketing,Male,Sales Executive,3,19,7,13695
40,Yes,Travel_Rarely,Research & Development,7,Life Sciences,Male,Laboratory Technician,3,4,2,2166
41,Yes,Travel_Frequently,Sales,4,Marketing,Male,Sales Executive,3,8,7,9355
46,Yes,Travel_Rarely,Sales,9,Medical,Male,Sales Executive,3,9,8,9619
25,Yes,Travel_Rarely,Sales,5,Marketing,Male,Sales Executive,3,6,4,5744
51,Yes,Travel_Rarely,Research & Development,4,Life Sciences,Male,Research Scientist,3,10,0,2461
35,Yes,Travel_Rarely,Sales,4,Technical Degree,Male,Sales Executive,4,8,7,9582
27,Yes,Travel_Frequently,Human Resources,22,Human Resources,Female,Human Resources,3,1,0,2863
30,Yes,Travel_Rarely,Research & Development,3,Technical Degree,Female,Research Scientist,3,5,2,2657
31,Yes,Travel_Frequently,Sales,1,Life Sciences,Female,Sales Representative,3,1,0,1359
41,Yes,Travel_Rarely,Research & Development,12,Technical Degree,Female,Research Director,3,22,15,19545
50,Yes,Travel_Rarely,Sales,28,Marketing,Male,Sales Executive,3,3,2,10854
40,Yes,Travel_Rarely,Sales,25,Marketing,Male,Sales Executive,3,5,4,9094
31,Yes,Travel_Frequently,Sales,1,Life Sciences,Female,Sales Representative,3,1,0,1359
34,Yes,Non-Travel,Research & Development,16,Technical Degree,Male,Research Scientist,4,5,2,2307
39,Yes,Travel_Frequently,Research & Development,2,Life Sciences,Male,Healthcare Representative,3,18,7,12169
23,Yes,Travel_Rarely,Research & Development,8,Medical,Male,Laboratory Technician,3,5,4,3989
30,Yes,Travel_Frequently,Human Resources,8,Human Resources,Female,Human Resources,3,4,2,2180
25,Yes,Travel_Rarely,Sales,5,Marketing,Male,Sales Executive,3,6,4,5744
28,Yes,Travel_Rarely,Research & Development,24,Medical,Male,Laboratory Technician,3,1,1,2408
58,Yes,Travel_Rarely,Research & Development,7,Medical,Female,Manufacturing Director,3,10,9,10008
47,Yes,Travel_Frequently,Sales,27,Life Sciences,Female,Sales Executive,3,5,4,6397
33,Yes,Travel_Frequently,Research & Development,3,Life Sciences,Male,Research Scientist,3,10,8,3348
42,Yes,Travel_Frequently,Research & Development,19,Medical,Male,Research Scientist,3,2,2,2759
39,Yes,Travel_Frequently,Research & Development,2,Life Sciences,Male,Healthcare Representative,3,18,7,12169
47,Yes,Travel_Frequently,Sales,27,Life Sciences,Female,Sales Executive,3,5,4,6397
43,Yes,Travel_Rarely,Sales,9,Marketing,Female,Sales Executive,3,4,3,5346
50,Yes,Travel_Frequently,Sales,1,Life Sciences,Male,Sales Executive,3,6,3,6728
52,Yes,Travel_Rarely,Sales,2,Marketing,Female,Manager,3,32,14,19845
19,Yes,Travel_Rarely,Sales,21,Other,Male,Sales Representative,3,1,0,2121
32,Yes,Travel_Frequently,Research & Development,16,Life Sciences,Female,Research Scientist,4,10,2,3919
30,Yes,Travel_Rarely,Sales,1,Life Sciences,Male,Sales Executive,3,10,8,9714
30,Yes,Travel_Rarely,Research & Development,22,Life Sciences,Female,Research Scientist,3,5,2,2132
40,Yes,Non-Travel,Sales,24,Life Sciences,Female,Sales Executive,3,1,0,13194
31,Yes,Travel_Frequently,Sales,1,Life Sciences,Female,Sales Representative,3,1,0,1359
20,Yes,Travel_Rarely,Research & Development,11,Medical,Female,Research Scientist,3,1,0,2600
41,Yes,Travel_Rarely,Sales,20,Marketing,Female,Sales Representative,4,4,3,3140
25,Yes,Travel_Rarely,Sales,9,Life Sciences,Male,Sales Representative,3,3,2,4400
46,Yes,Travel_Rarely,Research & Development,21,Medical,Female,Healthcare Representative,4,9,7,8926
37,Yes,Travel_Frequently,Research & Development,10,Medical,Male,Manufacturing Director,3,1,0,10048
29,Yes,Travel_Rarely,Sales,9,Marketing,Female,Sales Representative,3,2,2,2760
34,Yes,Travel_Rarely,Human Resources,9,Technical Degree,Female,Human Resources,3,2,2,2742
46,Yes,Travel_Rarely,Sales,9,Marketing,Male,Sales Executive,3,7,7,10096
21,Yes,Travel_Rarely,Sales,12,Life Sciences,Female,Sales Representative,3,1,0,2716
28,Yes,Travel_Frequently,Sales,1,Technical Degree,Male,Sales Representative,3,3,2,2909
45,Yes,Travel_Rarely,Sales,2,Marketing,Female,Manager,3,24,10,18824
36,Yes,Travel_Rarely,Sales,3,Life Sciences,Male,Sales Executive,3,16,7,10325
23,Yes,Travel_Rarely,Sales,7,Life Sciences,Male,Sales Representative,4,3,2,2275
22,Yes,Travel_Rarely,Research & Development,7,Life Sciences,Male,Research Scientist,4,1,0,2472
41,Yes,Non-Travel,Research & Development,5,Life Sciences,Male,Research Scientist,3,1,0,2107
50,Yes,Travel_Frequently,Sales,1,Life Sciences,Male,Sales Executive,3,6,3,6728
29,Yes,Travel_Rarely,Research & Development,7,Technical Degree,Female,Laboratory Technician,3,7,7,3339
28,Yes,Travel_Frequently,Sales,1,Technical Degree,Male,Sales Representative,3,3,2,2909
32,Yes,Travel_Frequently,Research & Development,16,Life Sciences,Female,Research Scientist,4,10,2,3919
36,Yes,Travel_Rarely,Sales,13,Marketing,Male,Sales Executive,3,2,2,6134
49,Yes,Travel_Frequently,Research & Development,28,Life Sciences,Male,Laboratory Technician,4,4,3,4284
28,Yes,Travel_Rarely,Research & Development,2,Life Sciences,Male,Laboratory Technician,3,0,0,3485
37,Yes,Travel_Frequently,Research & Development,10,Medical,Male,Manufacturing Director,3,1,0,10048
28,Yes,Non-Travel,Research & Development,24,Technical Degree,Male,Healthcare Representative,3,10,7,8722
39,Yes,Travel_Rarely,Sales,3,Medical,Female,Sales Executive,3,1,0,5238
23,Yes,Travel_Rarely,Research & Development,8,Medical,Male,Laboratory Technician,3,5,4,3989
19,Yes,Travel_Rarely,Research & Development,2,Life Sciences,Male,Laboratory Technician,4,1,0,1102
40,Yes,Travel_Rarely,Sales,25,Marketing,Male,Sales Executive,3,5,4,9094
41,Yes,Non-Travel,Research & Development,5,Life Sciences,Male,Research Scientist,3,1,0,2107
34,Yes,Travel_Frequently,Research & Development,7,Life Sciences,Male,Laboratory Technician,4,9,7,6074
25,Yes,Travel_Frequently,Sales,24,Life Sciences,Male,Sales Representative,3,1,0,1118
33,Yes,Travel_Rarely,Sales,16,Life Sciences,Female,Sales Executive,4,0,0,8564
56,Yes,Travel_Rarely,Research & Development,24,Life Sciences,Male,Laboratory Technician,3,4,2,2587
50,Yes,Travel_Rarely,Sales,28,Marketing,Male,Sales Executive,3,3,2,10854
34,Yes,Non-Travel,Research & Development,16,Technical Degree,Male,Research Scientist,4,5,2,2307
24,Yes,Travel_Rarely,Sales,1,Technical Degree,Female,Sales Representative,3,5,3,3202
35,Yes,Travel_Rarely,Research & Development,23,Life Sciences,Male,Manufacturing Director,3,1,0,5916
38,Yes,Travel_Rarely,Research & Development,29,Medical,Male,Healthcare Representative,3,1,0,6673
48,Yes,Travel_Rarely,Research & Development,1,Life Sciences,Male,Laboratory Technician,3,1,0,5381
19,Yes,Travel_Rarely,Research & Development,2,Life Sciences,Male,Laboratory Technician,4,1,0,1102
58,Yes,Travel_Rarely,Research & Development,7,Medical,Female,Manufacturing Director,3,10,9,10008
56,Yes,Travel_Rarely,Research & Development,14,Life Sciences,Female,Research Scientist,3,5,4,4963
52,Yes,Travel_Rarely,Sales,5,Life Sciences,Male,Sales Executive,3,8,7,8446
32,Yes,Travel_Rarely,Research & Development,9,Medical,Female,Laboratory Technician,4,5,4,4200
26,Yes,Travel_Rarely,Human Resources,20,Medical,Female,Human Resources,3,5,1,2148
39,Yes,Travel_Frequently,Research & Development,2,Life Sciences,Male,Healthcare Representative,3,18,7,12169
27,Yes,Travel_Rarely,Sales,2,Marketing,Male,Sales Representative,3,4,3,3041
23,Yes,Travel_Rarely,Sales,7,Life Sciences,Male,Sales Representative,4,3,2,2275
35,Yes,Travel_Rarely,Sales,27,Life Sciences,Male,Sales Executive,3,10,7,5813
43,Yes,Travel_Rarely,Sales,9,Marketing,Female,Sales Executive,3,4,3,5346
19,Yes,Travel_Rarely,Sales,21,Other,Male,Sales Representative,3,1,0,2121
30,Yes,Travel_Frequently,Sales,12,Life Sciences,Male,Sales Representative,3,1,0,2033
41,Yes,Travel_Rarely,Research & Development,12,Technical Degree,Female,Research Director,3,22,15,19545
36,Yes,Travel_Rarely,Sales,9,Life Sciences,Male,Sales Representative,4,5,3,3407
30,Yes,Travel_Rarely,Sales,9,Medical,Male,Sales Representative,3,1,0,1081
23,Yes,Travel_Rarely,Research & Development,6,Life Sciences,Male,Laboratory Technician,4,0,0,1601
55,Yes,Travel_Rarely,Sales,13,Marketing,Male,Sales Executive,3,19,7,13695
29,Yes,Travel_Rarely,Research & Development,1,Technical Degree,Male,Research Scientist,3,6,2,2058
58,Yes,Travel_Rarely,Research & Development,2,Life Sciences,Male,Research Director,3,31,15,19246
58,Yes,Travel_Frequently,Research & Development,2,Life Sciences,Male,Laboratory Technician,3,1,0,2380
34,Yes,Travel_Frequently,Research & Development,7,Life Sciences,Male,Laboratory Technician,4,9,7,6074
58,Yes,Travel_Frequently,Research & Development,2,Life Sciences,Male,Laboratory Technician,3,1,0,2380
26,Yes,Travel_Frequently,Research & Development,5,Medical,Female,Research Scientist,3,8,7,2366
28,Yes,Travel_Frequently,Sales,1,Technical Degree,Male,Sales Representative,3,3,2,2909
